_id;Service;Prestations;Methode;Option;Supplément 1;Supplément 2
5d66a11808b3d612bd086700;Cours de danse;Cha-cha-cha;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086701;Cours de danse;Rumba;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086702;Cours de danse;Paso doble;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086703;Cours de danse;Valse viennoise;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086704;Cours de danse;Tango de salon;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086705;Cours de danse;Quickstep;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086706;Cours de danse;Slow fox;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08670c;Cours de danse;Valse lente;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086710;Cours de danse;Salsa;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086712;Cours de danse;Tango argentin;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086716;Cours de danse;Jive;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086707;Cours de Golf;Golf;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086708;Cours de MAO;Cours de synthétiseur;de l'heure;"alfred;client;visio";Forfait frais de déplacement;
5d66a11808b3d612bd086709;Cours de mécanique;Mécanique auto;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08670a;Cours de mécanique;Mécanique moto;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08670f;Cours de mécanique;Mécanique quad;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08670b;Cours de natation;Apnée;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08670d;Cours de natation;Natation classique;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08670e;Cours de natation;Natation synchronisée;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086711;Cours de pâtisserie;Atelier choux & cannelés;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086713;Cours de pâtisserie;Atelier macaron;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086714;Cours de pâtisserie;Atelier tarte;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086715;Cours de pâtisserie;Atelier tout chocolat;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086717;Cours de pâtisserie;Atelier mousse;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086719;Cours de pâtisserie;Atelier glaces;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671a;Cours de pâtisserie;Cours viennoiserie;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086726;Cours de pâtisserie;Atelier pâtisseries orientales;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086727;Cours de pâtisserie;Atelier meringue;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086728;Cours de pâtisserie;Atelier fruits;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086718;Cours de percussions;Cours de batterie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671b;Cours de percussions;Cours de tam-tam;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671c;Cours de percussions;Cours de xylophone;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671d;Cours de percussions;Cours de timbales;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671e;Cours de percussions;Cours de tambour;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086729;Cours de percussions;Cours de djembés;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08671f;Cours de pilates;Stoott pilates;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086720;Cours de pilates;Pilates power;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086722;Cours de pilates;Yoga Pilates;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086723;Cours de plongée;Plongée en piscine;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086724;Cours de plongée;Plongée en mer;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086721;Cours de ski;Ski Alpin;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086725;Cours de ski;Snowboard;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08672a;Cours de ski;Ski de fond;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08672b;Cours de ski;Télémark;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08672d;Cours de solfège;Aprentissage du solfège;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08672c;Cours de tennis;Tennis simple;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd08672f;Cours de tennis de table;Tennis de table;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08672e;Cours de Yoga;Hatha Yoga (classique);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086730;Cours de Yoga;Power Yoga (renforcement musculaire);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086731;Cours de Yoga;Astanga Yoga (Dynamique);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086732;Cours de Yoga;Kundalini Yoga (niveau avancé);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086733;Cours de Yoga;Iyengar Yoga (Technique);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086735;Cours de Yoga;Vinyasa Yoga (dansant);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086737;Cours de Yoga;Noga Ndira (méditation);de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086736;Cours niveau primaire;Soutien Scolaire primaire;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086734;Cours niveau secondaire;Cours d'anglais;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086738;Cours niveau secondaire;Cours d'allemand;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086739;Cours niveau secondaire;Cours D'espagnol;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673a;Cours niveau secondaire;Cours de mathématiques;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673b;Cours niveau secondaire;Cours de français;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673c;Cours niveau secondaire;Cours de philosophie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673d;Cours niveau secondaire;Cours de chimie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673f;Cours niveau secondaire;Cours de physique;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086743;Cours niveau secondaire;Cours de biologie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086747;Cours niveau secondaire;Cours d'histoire Géographie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08673e;Cours sports nautiques;Surf;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086740;Cours sports nautiques;Voile;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086741;Cours sports nautiques;Kitesurf;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086742;Cours sports nautiques;Aviron;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086744;Cours sports nautiques;Planche à voile;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086745;Cours sports nautiques;Paddle;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086746;Cours sports nautiques;Ski nautique;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086748;Couture;Ourlets revers;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086749;Couture;Pose de fermeture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674a;Couture;Reprise arrière et ceinture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674b;Couture;Reprise cotés et ceinture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674c;Couture;Pose doublure;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674d;Couture;Changement doublure;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674e;Couture;Reprise largeur jambes;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08674f;Couture;Réparation bouton;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086750;Couture;Pose triangle ceinture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086751;Couture;Ourlets manches;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086752;Couture;Pose poches pantalon;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086753;Couture;Reprise poignets avec pattes;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086754;Couture;Changement poches pantalon;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086755;Couture;Ourlet veste ou manteau avec doublure;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086756;Couture;Changement élastique;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086757;Couture;Pose de fermeture veste;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086758;Couture;Ourlet veste chemisier ou manteau sans doublure;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086759;Couture;Pose élastique taille;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675a;Couture;Pose de fermeture blouson moto;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675b;Couture;Pose de fermeture veste cuir;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675c;Couture;Reprise fond de pantalon;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675d;Couture;Pose de fermeture manteau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675e;Couture;Réparation accroc;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08675f;Couture;Reprise côtés et emmanchures;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086760;Couture;Réparation bouton;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086761;Couture;Ourlet double rideau doublé;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086762;Couture;Coupe et ourlet rideau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086763;Couture;Ourlet double rideau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086764;Couture;Changement col veste;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086765;Couture;Réparation accroc;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086766;Couture;Pose anneau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086767;Couture;Ourlet rideau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086768;Couture;Confection cousin avec fermeture et bourrelet;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086769;Couture;Confection cousin avec fermeture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676a;Couture;Reprise de nappe;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676b;Couture;Fabrication nouettes, pattes;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676c;Couture;Fabrication embase;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676d;Couture;Confection cousin sans fermeture;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676e;Couture;Changement doublure veste ou manteau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086771;Couture;Pose doublure veste ou manteau;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086772;Couture;Changement ruflette;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd08676f;Création d'objet;DIY Palettes;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086770;Crépis;Crépis mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086773;Crépis;Crépis taloché mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086774;Crépis;Crépis projeté mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086775;Crépis;Crépis au rouleau mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086776;Crépis;Crépis projeté et taloché mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086777;Crépis;Crépis projeté façade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086778;Crépis;Crépis taloché façade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086779;Crépis;Crépis projeté et taloché façade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677a;Crépis;Crépis au rouleau façade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086781;Cuisinier;Chef privé - jusqu'à 15 convives;par personne;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677b;Déblaiement;Déblaiement gravats & déchets;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677d;Déblaiement;Déblaiement autres Ferailles;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086785;Déblaiement;Déblaiemet meubles & electroménager;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677c;Débourrage;Débourrage cheval;"de l'heure;par prestation";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086786;Débourrage;Débourrage poney;"de l'heure;par prestation";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08678b;Débourrage;Débourrage Poulain;"de l'heure;par prestation";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086782;Décoration d'intérieur;Architecte d'intérieur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677e;Décoration évènementielle;Pliage de serviette;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd08677f;Décoration évènementielle;Décoration Soirée;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd086787;Décoration évènementielle;Décoration Mariage;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd086780;Découpe;Découpe de bois en 1 mètre;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd086783;Découpe;Découpe de bois en 30 cm;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd086784;Découpe;Découpe de bois en 50 cm;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd086788;Déménagement;Aide au déménagement;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086789;Déménagement;Déménagement grenier;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd08678a;Déménagement;Déménagement cave;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd08678c;Déménagement;Déménagement avec camion et chauffeur / déménageur;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd08678d;Déménagement;Déménagement avec mise en carton, camion et chauffeur / déménageur;par m3;client;Forfait frais de déplacement;
5d66a11808b3d612bd08678e;Dépot & retrait;Dépôt et retrait de clés et chaussures chez le coordonnier;par prestation;client;;
5d66a11808b3d612bd08678f;Dépot & retrait;Dépôt et retrait de colis à la poste et point relais;par prestation;client;;
5d66a11808b3d612bd086790;Dépot & retrait;Dépôt et retrait de linge au pressing;par prestation;client;;
5d66a11808b3d612bd086791;Dépot & retrait;Dépôt et retrait de vêtements chez le couturier;par prestation;client;;
5d66a11808b3d612bd086792;Dépot & retrait;Retrait de courses et livraison;par prestation;client;;
5d66a11808b3d612bd086793;Dépot & retrait;Livraison / retrait meuble;par prestation;client;;
5d66a11808b3d612bd086795;Dépot & retrait;Retrait de meuble et livraison;par prestation;client;;
5d66a11808b3d612bd086796;Désencombrage;Désencombrage maison;"par m3;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086794;Désinfection & nuisibles;Dépigeonnage;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a3;Désinfection & nuisibles;Désinsectisation;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867af;Désinfection & nuisibles;Dératisation;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b0;Désinfection & nuisibles;Détaupage;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b2;Désinfection & nuisibles;Destruction de nids guêpes, frelons;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086797;Dessin & peinture;Atelier dessin sur mesure;"par prestation;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086798;Dessin & peinture;Les bases du dessin;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086799;Dessin & peinture;Dessiner la perspective;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679a;Dessin & peinture;Dessiner à l'encre;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679b;Dessin & peinture;Dessiner au fusain;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679c;Dessin & peinture;Atelier peinture classique;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679d;Dessin & peinture;Atelier Aquarelle;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679e;Dessin & peinture;Atelier peinture à l'huile;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08679f;Dessin & peinture;Peinture sur textile;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867a0;DJ;DJ toutes influences musicales;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a1;DJ;DJ d‚Äôinfluence oriental;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a2;DJ;DJ d‚Äôinfluence afro-américaine;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a4;DJ;DJ d'influence musique classique;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a5;DJ;DJ d'influence musique électronique;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a6;DJ;DJ variété française et internationale;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a7;DJ;DJ toutes influences musicales;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a8;DJ;DJ d‚Äôinfluence afro-américaine;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867a9;DJ;DJ d‚Äôinfluence oriental;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867aa;DJ;DJ variété française et internationale;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ab;DJ;DJ d'influence musique classique;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ac;DJ;DJ d'influence musique élèctronique;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ad;Dressage d'animaux;Dressage canin classique;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867ae;Dressage d'animaux;Dressage chien de chasse;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867b1;Dressage d'animaux;Dressage chien de défense;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867b3;Eclairage jardin;Installation spot;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b4;Eclairage jardin;Installation lampe;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b5;Eclairage jardin;Installation lampadaire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b6;Eclairage jardin;Réparation spot;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b7;Eclairage jardin;Réparation lampe;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b8;Eclairage jardin;Réparation lampadaire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867b9;Electricité;Installation prise éléctrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ba;Electricité;Installation interrupteur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867bb;Electricité;Installation minuterie;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867bc;Electricité;Installation sonnette;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867bd;Electricité;Installation alarme sans fil;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867be;Electricité;Installation VMC;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867bf;Electricité;Installation interphone;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c0;Electricité;Installation thermostat;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c1;Electricité;Installation mécanisme portail;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c2;Electricité;Installation radiateur electrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c3;Electricité;Installation fusible;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c4;Electricité;Installation d'un visiophone;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c5;Electricité;Réparation prise éléctrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c6;Electricité;Installation luminaire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c7;Electricité;Installation tableau électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c8;Electricité;Réparation interrupteur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867c9;Electricité;Installation détecteur de fumée;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ca;Electricité;Réparation alarme sans fil;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867cb;Electricité;Réparation minuterie;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867cc;Electricité;Réparation sonnette;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867cd;Electricité;Réparation d'un visiophone;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ce;Electricité;Réparation radiateur électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867cf;Electricité;Réparation mécanisme portail;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d0;Electricité;Réparation VMC;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d1;Electricité;Réparation thermostat;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d2;Electricité;Réparation interphone;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d3;Electricité;Recherche de panne électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d8;Electricité;Changement fusible;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867da;Electricité;Réparation tableau électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867dd;Electricité;Réparation détecteur de fumée;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ec;Electricité;Réparation luminaire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ed;Electricité;Encastrement de cables & gaines;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d4;Electroménager;Réparation lave-linge;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d5;Electroménager;Réparation lave-vaisselle;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d6;Electroménager;Réparation réfrigérateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d7;Electroménager;Réparation four;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867d9;Electroménager;Réparation sèche-linge;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867db;Electroménager;Réparation congélateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867dc;Electroménager;Réparation micro-onde;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867de;Electroménager;Installation lave-linge;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867df;Electroménager;Installation lave-vaisselle;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e0;Electroménager;Réparation hotte;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e1;Electroménager;Installation réfrigérateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e2;Electroménager;Installation four;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e3;Electroménager;Installtion sèche-linge;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e4;Electroménager;Installation congélateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e5;Electroménager;Installtion micro-ondes;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e6;Electroménager;Installation hotte;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0867e7;Entrainement & monte d'animaux;Montage & entrainement cheval;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867e8;Entrainement & monte d'animaux;Montage & entrainement poney;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0867e9;Entretien Bateau;Nettoyage standard pont et cockpit;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ea;Entretien Bateau;Nettoyage & détachage pont et cockpit;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867eb;Entretien Bateau;Nettoyage de coque;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ee;Entretien Bateau;Nettoyage standard flybridge;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867ef;Entretien Bateau;Nettoyage & détachage flybridge;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f0;Entretien Bateau;Nettoyage standart hublots et panneau de descente;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f1;Entretien Bateau;Nettoyage & détachage sellerie;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f2;Entretien Bateau;Nettoyage standard sellerie;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f3;Entretien Bateau;Nettoyage & détachage hublots et panneau de descente;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f4;Entretien Bateau;Nettoyage standard instruments;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f5;Entretien Bateau;Nettoyage & détachage instruments;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f6;Entretien Bateau;Nettoyage & détachage gorge des coffres;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f7;Entretien Bateau;Nettoyage standard gorge des coffres;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0867f8;Entretien Bateau;Nettoyage & détachage inox et accastillage;"par m2;de l'heure";client;Forfait frais de déplacement;
